out_idx,time_ns,dac_left,dac_right
4192,32485159000,1060464858,560593800
4193,32485751000,1059840401,555501877
4194,32486344000,1059224729,550372480
4195,32486937000,1058527090,545194473
4196,32487529000,1057857418,540010563
4197,32488122000,1057144045,534817027
4198,32488715000,1056475588,529652672
4199,32489307000,1055733407,524428917
4200,32489900000,1055020868,519172030
4201,32490493000,1054247594,513935653
4202,32491085000,1053487188,508653154
4203,32491678000,1052720023,503380294
4204,32492270000,1051910895,498055736
4205,32492863000,1051099552,492707959
4206,32493456000,1050274544,487384946
4207,32494048000,1049420201,482050071
4208,32494641000,1048609963,476719471
4209,32495234000,1047714547,471274633
4210,32495826000,1046829866,465908771
4211,32496419000,1045941902,460519298
4212,32497012000,1045031596,455090468
4213,32497604000,1044114989,449633033
4214,32498197000,1043176823,444195499
4215,32498790000,1042211896,438729730
4216,32499382000,1041245478,433274742
4217,32499975000,1040246633,427752729
4218,32500567000,1039243590,422235341
4219,32501160000,1038236497,416753100
4220,32501753000,1037201501,411174271
4221,32502345000,1036176153,405658337
4222,32502938000,1035119745,400098244
4223,32503531000,1034058479,394522446
4224,32504123000,1032949172,388915542
4225,32504716000,1031879395,383326635
4226,32505309000,1030739539,377720652
4227,32505901000,1029611582,372111421
4228,32506494000,1028483893,366492065
4229,32507086000,1027343301,360859467
4230,32507679000,1026139322,355186570
4231,32508272000,1024986255,349536703
4232,32508864000,1023776568,343835322
4233,32509457000,1022578125,338184895
4234,32510050000,1021351148,332461631
4235,32510642000,1020110307,326741629
4236,32511235000,1018831573,321057911
4237,32511828000,1017570517,315314712
4238,32512420000,1016313236,309616744
4239,32513013000,1015007718,303851408
4240,32513606000,1013670790,298083219
4241,32514198000,1012369116,292351008
4242,32514791000,1011041988,286543442
4243,32515383000,1009672237,280772378
4244,32515976000,1008300278,274985120
4245,32516569000,1006918440,269161535
4246,32517161000,1005542953,263387015
4247,32517754000,1004111564,257562948
4248,32518347000,1002692569,251710000
4249,32518939000,1001267872,245870252
4250,32519532000,999814275,240064909
4251,32520125000,998364863,234206499
4252,32520717000,996872063,228385177
4253,32521310000,995384425,222488825
4254,32521902000,993871868,216642756
4255,32522495000,992404074,210745925
4256,32523088000,990799067,204854474
4257,32523680000,989263772,198979511
4258,32524273000,987704710,193103721
4259,32524866000,986163676,187211432
4260,32525458000,984561985,181265472
4261,32526051000,982920768,175347804
4262,32526644000,981321268,169450720
4263,32527236000,979691095,163502092
4264,32527829000,978068892,157595714
4265,32528422000,976386359,151640865
4266,32529014000,974713020,145718226
4267,32529607000,973057028,139777831
4268,32530199000,971351278,133819722
4269,32530792000,969621186,127882368
4270,32531385000,967912455,121948118
4271,32531977000,966163890,115983993
4272,32532570000,964401464,110001076
4273,32533163000,962672089,104034161
4274,32533755000,960891351,98070049
4275,32534348000,959086090,92096017
4276,32534941000,957293621,86122545
4277,32535533000,955507053,80163997
4278,32536126000,953649061,74159659
4279,32536718000,951798466,68205191
4280,32537311000,949915671,62201658
4281,32537904000,948069835,56211404
4282,32538496000,946191702,50226295
4283,32539089000,944274831,44245482
4284,32539682000,942425849,38286949
4285,32540274000,940466170,32248118
4286,32540867000,938550347,26257541
4287,32541460000,936598113,20273984
4288,32542052000,934620708,14266966
4289,32542645000,932650038,8287619
4290,32543238000,930650931,2283896
4291,32543830000,928638006,-3731562
4292,32544423000,926646248,-9685171
4293,32545015000,924643469,-15691696
4294,32545608000,922614248,-21682105
4295,32546201000,920513478,-27698826
4296,32546793000,918470587,-33660574
4297,32547386000,916357241,-39703368
4298,32547979000,914305229,-45658267
4299,32548571000,912191802,-51636951
4300,32549164000,910103599,-57649164
4301,32549757000,907949273,-63636452
4302,32550349000,905804725,-69633619
4303,32550942000,903671435,-75613848
4304,32551534000,901517585,-81576282
4305,32552127000,899322458,-87552306
4306,32552720000,897122040,-93530239
4307,32553312000,894919543,-99495860
4308,32553905000,892707610,-105486683
4309,32554498000,890481116,-111403574
4310,32555090000,888248756,-117367686
4311,32555683000,886010634,-123373333
4312,32556276000,883721469,-129290544
4313,32556868000,881485726,-135234927
4314,32557461000,879154552,-141189647
4315,32558054000,876871119,-147166800
4316,32558646000,874573390,-153091847
4317,32559239000,872254137,-158972440
4318,32559831000,869866372,-164919706
4319,32560424000,867574191,-170838279
4320,32561017000,865199060,-176767493
4321,32561609000,862817671,-182676644
4322,32562202000,860418111,-188577806
4323,32562795000,858023092,-194479486
4324,32563387000,855596648,-200388819
4325,32563980000,853190136,-206269207
4326,32564573000,850746503,-212135911
4327,32565165000,848332101,-218025246
4328,32565758000,845880183,-223898696
4329,32566350000,843383930,-229752265
4330,32566943000,840888026,-235608125
4331,32567536000,838425568,-241429701
4332,32568128000,835912020,-247283511
4333,32568721000,833406577,-253095880
4334,32569314000,830869737,-258949633
4335,32569906000,828362616,-264735204
4336,32570499000,825822611,-270557482
4337,32571092000,823209188,-276367609
4338,32571684000,820658185,-282130699
4339,32572277000,818067718,-287937364
4340,32572870000,815501145,-293671644
4341,32573462000,812861633,-299465502
4342,32574055000,810255478,-305204588
4343,32574647000,807641087,-310958574
4344,32575240000,804982558,-316698817
4345,32575833000,802341820,-322420550
4346,32576425000,799682345,-328126671
4347,32577018000,797002359,-333841376
4348,32577611000,794303818,-339511057
4349,32578203000,791637868,-345202008
4350,32578796000,788916317,-350872953
4351,32579389000,786205357,-356530868
4352,32579981000,783440780,-362163941
4353,32580574000,780757342,-367834278
4354,32581166000,778016543,-373423446
4355,32581759000,775213613,-379111708
4356,32582352000,772462223,-384671168
4357,32582944000,769676665,-390225516
4358,32583537000,766885259,-395858844
4359,32584130000,764081999,-401396451
4360,32584722000,761275071,-406967875
4361,32585315000,758472344,-412458223
4362,32585908000,755611025,-418018453
4363,32586500000,752764748,-423549098
4364,32587093000,749933666,-429003951
4365,32587686000,747067085,-434500975
4366,32588278000,744186840,-440014074
4367,32588871000,741287992,-445486945
4368,32589463000,738388446,-450926069
4369,32590056000,735486828,-456314778
4370,32590649000,732554736,-461762776
4371,32591241000,729637786,-467191617
4372,32591834000,726716748,-472529712
4373,32592427000,723739565,-477959157
4374,32593019000,720792569,-483315446
4375,32593612000,717804934,-488644267
4376,32594205000,714855770,-494016558
4377,32594797000,711860230,-499298133
4378,32595390000,708866976,-504629092
4379,32595982000,705838075,-509908759
4380,32596575000,702837227,-515164894
4381,32597168000,699806657,-520403287
4382,32597760000,696787735,-525641697
4383,32598353000,693719587,-530866642
4384,32598946000,690701945,-536057969
4385,32599538000,687603275,-541248167
4386,32600131000,684526426,-546437171
4387,32600724000,681446964,-551596351
4388,32601316000,678376339,-556717416
4389,32601909000,675265852,-561830254
4390,32602502000,672142977,-566910346
4391,32603094000,669029343,-572006106
4392,32603687000,665903661,-577066140
4393,32604279000,662751712,-582120142
4394,32604872000,659618302,-587127208
4395,32605465000,656448809,-592153834
4396,32606057000,653275330,-597178088
4397,32606650000,650119055,-602113540
4398,32607243000,646893724,-607101067
4399,32607835000,643734842,-612000652
4400,32608428000,640500134,-616919611
4401,32609021000,637313587,-621855192
4402,32609613000,634095229,-626728703
4403,32610206000,630847741,-631548013
4404,32610798000,627646864,-636391207
4405,32611391000,624358958,-641227342
4406,32611984000,621121480,-646037817
4407,32612576000,617840632,-650786193
4408,32613169000,614604198,-655580290
4409,32613762000,611266597,-660292367
4410,32614354000,608009218,-665036148
4411,32614947000,604697860,-669712664
4412,32615540000,601395261,-674403233
4413,32616132000,598093788,-679066352
4414,32616725000,594744339,-683669035
4415,32617318000,591396733,-688303673
4416,32617910000,588074676,-692905238
4417,32618503000,584734404,-697436592
4418,32619095000,581383387,-702033103
4419,32619688000,578023596,-706533919
4420,32620281000,574656538,-711033217
4421,32620873000,571253436,-715535722
4422,32621466000,567856129,-719998403
4423,32622059000,564451227,-724389151
4424,32622651000,561074453,-728832116
4425,32623244000,557656069,-733214294
4426,32623837000,554236433,-737587501
4427,32624429000,550822917,-741934526
4428,32625022000,547364190,-746269152
4429,32625614000,543952673,-750526511
4430,32626207000,540523236,-754796380
4431,32626800000,537043861,-759070146
4432,32627392000,533565755,-763305167
4433,32627985000,530066868,-767497035
4434,32628578000,526587759,-771696419
4435,32629170000,523138320,-775806551
4436,32629763000,519625144,-780019464
4437,32630356000,516154174,-784055336
4438,32630948000,512603703,-788203671
4439,32631541000,509110795,-792241726
4440,32632134000,505636215,-796273046
4441,32632726000,502041947,-800278154
4442,32633319000,498517958,-804233780
4443,32633911000,494961653,-808243921
4444,32634504000,491414777,-812153805
4445,32635097000,487858804,-816079167
4446,32635689000,484320017,-819946394
4447,32636282000,480721811,-823815012
4448,32636875000,477139029,-827640282
4449,32637467000,473574917,-831463434
4450,32638060000,469952851,-835262357
4451,32638653000,466356921,-839014529
4452,32639245000,462786581,-842708552
4453,32639838000,459179704,-846440333
4454,32640430000,455559377,-850119573
4455,32641023000,451920271,-853726741
4456,32641616000,448323199,-857376212
4457,32642208000,444675080,-860950205
4458,32642801000,441036701,-864534526
4459,32643394000,437377126,-868077333
4460,32643986000,433724023,-871584136
4461,32644579000,430064897,-875059758
4462,32645172000,426401032,-878530683
4463,32645764000,422720712,-881940853
4464,32646357000,419055606,-885394173
4465,32646950000,415360567,-888782915
4466,32647542000,411675661,-892096164
4467,32648135000,407993635,-895411890
4468,32648727000,404309416,-898725598
4469,32649320000,400603472,-902009006
4470,32649913000,396850098,-905251717
4471,32650505000,393142639,-908430944
4472,32651098000,389458520,-911614754
4473,32651691000,385728645,-914787279
4474,32652283000,381955912,-917907025
4475,32652876000,378237943,-921007793
4476,32653469000,374501880,-924050594
4477,32654061000,370766157,-927096648
4478,32654654000,366987588,-930118602
4479,32655246000,363220633,-933113876
4480,32655839000,359502448,-936054021
4481,32656432000,355723961,-938955677
4482,32657024000,351920397,-941865070
4483,32657617000,348165427,-944719830
4484,32658210000,344354765,-947564440
4485,32658802000,340592649,-950373663
4486,32659395000,336778253,-953131636
4487,32659988000,332996394,-955897654
4488,32660580000,329203425,-958603654
4489,32661173000,325392154,-961308934
4490,32661766000,321557764,-963940001
4491,32662358000,317763630,-966575480
4492,32662951000,313924875,-969190051
4493,32663543000,310131818,-971740501
4494,32664136000,306277379,-974276342
4495,32664729000,302461597,-976765332
4496,32665321000,298604149,-979232152
4497,32665914000,294758022,-981734128
4498,32666507000,290917651,-984105210
4499,32667099000,287088607,-986483199
4500,32667692000,283203432,-988860646
4501,32668285000,279318828,-991174986
4502,32668877000,275504458,-993448381
4503,32669470000,271636123,-995693452
4504,32670062000,267761247,-997973269
4505,32670655000,263872790,-1000148150
4506,32671248000,260046090,-1002307231
4507,32671840000,256175603,-1004451036
4508,32672433000,252265742,-1006558453
4509,32673026000,248349149,-1008622729
4510,32673618000,244471594,-1010662623
4511,32674211000,240589853,-1012668777
4512,32674804000,236690656,-1014638477
4513,32675396000,232795351,-1016598319
4514,32675989000,228925841,-1018480461
4515,32676582000,224992402,-1020383810
4516,32677174000,221078216,-1022248685
4517,32677767000,217153358,-1024038409
4518,32678359000,213273248,-1025841919
4519,32678952000,209328707,-1027612205
4520,32679545000,205393019,-1029318503
4521,32680137000,201482675,-1031017828
4522,32680730000,197520416,-1032663098
4523,32681323000,193624771,-1034312244
4524,32681915000,189697583,-1035903949
4525,32682508000,185762791,-1037467964
4526,32683101000,181807612,-1039000325
4527,32683693000,177857487,-1040501553
4528,32684286000,173947567,-1041943488
4529,32684878000,169997670,-1043388124
4530,32685471000,166044336,-1044766537
4531,32686064000,162092021,-1046148468
4532,32686656000,158110781,-1047490715
4533,32687249000,154166524,-1048798803
4534,32687842000,150234399,-1050057734
4535,32688434000,146268160,-1051261362
4536,32689027000,142290528,-1052488213
4537,32689620000,138354104,-1053679706
4538,32690212000,134368038,-1054808639
4539,32690805000,130410467,-1055908115
4540,32691398000,126456696,-1056976689
4541,32691990000,122488577,-1058000712
4542,32692583000,118507461,-1059038109
4543,32693175000,114522177,-1059998192
4544,32693768000,110562672,-1060954756
4545,32694361000,106604912,-1061830179
4546,32694953000,102590697,-1062723426
4547,32695546000,98622645,-1063561871
4548,32696139000,94628280,-1064364805
4549,32696731000,90640674,-1065123923
4550,32697324000,86681482,-1065881224
4551,32697917000,82679732,-1066613718
4552,32698509000,78675052,-1067252189
4553,32699102000,74721871,-1067900944
4554,32699694000,70732807,-1068533033
4555,32700287000,66753916,-1069115782
4556,32700880000,62743919,-1069637866
4557,32701472000,58767509,-1070141096
4558,32702065000,54748145,-1070631723
4559,32702658000,50788748,-1071043648
4560,32703250000,46784044,-1071475835
4561,32703843000,42833237,-1071850870
4562,32704436000,38778433,-1072209837
4563,32705028000,34784340,-1072518689
4564,32705621000,30802766,-1072782870
4565,32706214000,26797111,-1073013635
4566,32706806000,22813564,-1073240868
4567,32707399000,18813510,-1073412673
4568,32707991000,14807402,-1073541693
4569,32708584000,10812467,-1073669493
4570,32709177000,6829387,-1073712799
4571,32709769000,2857530,-1073792088
4572,32710362000,-1152293,-1073783011
4573,32710955000,-5155827,-1073739001
4574,32711547000,-9165667,-1073680695
4575,32712140000,-13156672,-1073588317
4576,32712733000,-17156048,-1073443025
4577,32713325000,-21124524,-1073309461
4578,32713918000,-25141220,-1073121087
4579,32714510000,-29133900,-1072876475
4580,32715103000,-33115676,-1072649296
4581,32715696000,-37145662,-1072320411
4582,32716288000,-41113971,-1071980337
4583,32716881000,-45096107,-1071647992
4584,32717474000,-49087601,-1071226456
4585,32718066000,-53100065,-1070817009
4586,32718659000,-57125399,-1070349367
4587,32719252000,-61081319,-1069883874
4588,32719844000,-65066256,-1069299558
4589,32720437000,-69094534,-1068777236
4590,32721030000,-73031423,-1068178391
4591,32721622000,-77072362,-1067555443
4592,32722215000,-81037015,-1066885737
4593,32722807000,-84997420,-1066211841
4594,32723400000,-88994248,-1065456980
4595,32723993000,-92979212,-1064706077
4596,32724585000,-96978014,-1063895301
4597,32725178000,-100947558,-1063074106
4598,32725771000,-104906362,-1062213040
4599,32726363000,-108886641,-1061335616
4600,32726956000,-112887508,-1060393279
4601,32727549000,-116866045,-1059425446
4602,32728141000,-120779754,-1058471864
4603,32728734000,-124802492,-1057418442
4604,32729326000,-128748119,-1056383113
4605,32729919000,-132714394,-1055277710
4606,32730512000,-136689698,-1054158298
4607,32731104000,-140648817,-1053000163
4608,32731697000,-144631324,-1051804685
4609,32732290000,-148576658,-1050572986
4610,32732882000,-152528322,-1049307305
4611,32733475000,-156486369,-1048032990
4612,32734068000,-160447482,-1046695027
4613,32734660000,-164394508,-1045351413
4614,32735253000,-168341097,-1043958288
4615,32735846000,-172267719,-1042541626
4616,32736438000,-176221199,-1041087968
4617,32737031000,-180168917,-1039620313
4618,32737623000,-184085826,-1038112035
4619,32738216000,-188028505,-1036546939
4620,32738809000,-192008840,-1034980006
4621,32739401000,-195899231,-1033367003
4622,32739994000,-199818353,-1031733506
4623,32740587000,-203739406,-1030063009
4624,32741179000,-207706280,-1028371509
4625,32741772000,-211600889,-1026574163
4626,32742365000,-215507602,-1024827585
4627,32742957000,-219438391,-1023036846
4628,32743550000,-223363044,-1021180161
4629,32744142000,-227244411,-1019296982
4630,32744735000,-231140885,-1017396514
4631,32745328000,-235044284,-1015451717
4632,32745920000,-238948069,-1013499733
4633,32746513000,-242843420,-1011501391
4634,32747106000,-246744519,-1009472249
4635,32747698000,-250633149,-1007406599
4636,32748291000,-254507858,-1005318006
4637,32748884000,-258394060,-1003196576
4638,32749476000,-262257456,-1001055882
4639,32750069000,-266159135,-998868139
4640,32750662000,-270025479,-996661880
4641,32751254000,-273894538,-994410365
4642,32751847000,-277717446,-992171222
4643,32752439000,-281584604,-989808537
4644,32753032000,-285484416,-987493803
4645,32753625000,-289328843,-985096194
4646,32754217000,-293153041,-982688143
4647,32754810000,-297000429,-980275498
4648,32755403000,-300837120,-977801143
4649,32755995000,-304680114,-975304423
4650,32756588000,-308529913,-972797680
4651,32757181000,-312334058,-970227098
4652,32757773000,-316137568,-967661317
4653,32758366000,-320000736,-965065827
4654,32758958000,-323792239,-962394411
4655,32759551000,-327586511,-959756393
4656,32760144000,-331412571,-956999354
4657,32760736000,-335191035,-954324559
4658,32761329000,-339007032,-951511435
4659,32761922000,-342768333,-948756981
4660,32762514000,-346554007,-945915116
4661,32763107000,-350364390,-943058577
4662,32763700000,-354130658,-940175158
4663,32764292000,-357919640,-937267462
4664,32764885000,-361665086,-934319204
4665,32765478000,-365430458,-931347741
4666,32766070000,-369225432,-928363716
4667,32766663000,-372927700,-925336903
4668,32767255000,-376650460,-922274091
4669,32767848000,-380411995,-919164031
4670,32768441000,-384129975,-916067179
4671,32769033000,-387891582,-912959189
4672,32769626000,-391588622,-909781521
4673,32770219000,-395326710,-906568441
4674,32770811000,-399059482,-903356639
4675,32771404000,-402772307,-900081265
4676,32771997000,-406428486,-896806591
4677,32772589000,-410140760,-893517698
4678,32773182000,-413808368,-890189190
4679,32773774000,-417520441,-886794106
4680,32774367000,-421212264,-883400963
4681,32774960000,-424875052,-879985943
4682,32775552000,-428534037,-876543979
4683,32776145000,-432221896,-873038743
4684,32776738000,-435859292,-869538220
4685,32777330000,-439507283,-866007767
4686,32777923000,-443168032,-862472325
4687,32778516000,-446784465,-858849405
4688,32779108000,-450409022,-855243413
4689,32779701000,-454071632,-851616981
4690,32780294000,-457650044,-847962420
4691,32780886000,-461282169,-844266458
4692,32781479000,-464882954,-840558188
4693,32782071000,-468467692,-836769018
4694,32782664000,-472060471,-833020635
4695,32783257000,-475668926,-829241885
4696,32783849000,-479279994,-825382242
4697,32784442000,-482822894,-821561982
4698,32785035000,-486378819,-817704898
4699,32785627000,-489938429,-813785688
4700,32786220000,-493511559,-809859774
4701,32786813000,-497070130,-805913051
4702,32787405000,-500588062,-801933592
4703,32787998000,-504114239,-797957189
4704,32788590000,-507642068,-793925338
4705,32789183000,-511186849,-789868288
4706,32789776000,-514660904,-785795846
4707,32790368000,-518171747,-781701282
4708,32790961000,-521660095,-777570511
4709,32791554000,-525158291,-773437111
4710,32792146000,-528625265,-769279027
4711,32792739000,-532142001,-765062118
4712,32793332000,-535590802,-760843051
4713,32793924000,-539009122,-756624150
4714,32794517000,-542491062,-752364468
4715,32795110000,-545938797,-748067413
4716,32795702000,-549387986,-743740324
4717,32796295000,-552803781,-739436934
4718,32796887000,-556232141,-735056795
4719,32797480000,-559684940,-730642528
4720,32798073000,-563062186,-726270064
4721,32798665000,-566450530,-721815506
4722,32799258000,-569834185,-717372704
4723,32799851000,-573213431,-712935610
4724,32800443000,-576613408,-708406512
4725,32801036000,-579963534,-703918654
4726,32801629000,-583331778,-699338092
4727,32802221000,-586690801,-694772042
4728,32802814000,-590052793,-690187668
4729,32803406000,-593351823,-685589942
4730,32803999000,-596693299,-680985059
4731,32804592000,-600021551,-676357776
4732,32805184000,-603319494,-671661171
4733,32805777000,-606618644,-666986512
4734,32806370000,-609900614,-662265675
4735,32806962000,-613207611,-657539441
4736,32807555000,-616452190,-652821550
4737,32808148000,-619747561,-648009482
4738,32808740000,-623002645,-643246331
4739,32809333000,-626294265,-638426878
4740,32809926000,-629511397,-633610176
4741,32810518000,-632732512,-628713304
4742,32811111000,-635959161,-623870475
4743,32811703000,-639177260,-618992344
4744,32812296000,-642399910,-614079657
4745,32812889000,-645569255,-609144178
4746,32813481000,-648743459,-604234826
4747,32814074000,-651967428,-599225418
4748,32814667000,-655111179,-594266093
4749,32815259000,-658311280,-589252127
4750,32815852000,-661444116,-584252541
4751,32816445000,-664585171,-579195662
4752,32817037000,-667742379,-574116651
4753,32817630000,-670849013,-569055227
4754,32818222000,-673988041,-563944101
4755,32818815000,-677043968,-558855241
4756,32819408000,-680156500,-553723457
4757,32820000000,-683232553,-548594234
4758,32820593000,-686343170,-543423575
4759,32821186000,-689404711,-538235143
4760,32821778000,-692470726,-533022476
4761,32822371000,-695505215,-527819353
4762,32822964000,-698539707,-522574996
4763,32823556000,-701575139,-517347971
4764,32824149000,-704599651,-512093561
4765,32824742000,-707621016,-506795824
4766,32825334000,-710619676,-501526564
4767,32825927000,-713609642,-496207899
4768,32826519000,-716560593,-490907378
4769,32827112000,-719541064,-485571688
4770,32827705000,-722505227,-480197518
4771,32828297000,-725465476,-474817584
4772,32828890000,-728396894,-469439998
4773,32829483000,-731344000,-464030574
4774,32830075000,-734260608,-458608611
4775,32830668000,-737149612,-453181606
4776,32831261000,-740080327,-447777799
4777,32831853000,-742987552,-442319244
4778,32832446000,-745868575,-436841563
4779,32833038000,-748710274,-431338666
4780,32833631000,-751571764,-425854975
4781,32834224000,-754410674,-420347499
4782,32834816000,-757282924,-414836780
4783,32835409000,-760087253,-409232429
4784,32836002000,-762919084,-403710041
4785,32836594000,-765722976,-398181895
4786,32837187000,-768516161,-392575378
4787,32837780000,-771280786,-387021927
4788,32838372000,-774092208,-381415619
4789,32838965000,-776824574,-375809254
4790,32839558000,-779586744,-370191482
4791,32840150000,-782294534,-364551222
4792,32840743000,-785083652,-358894699
4793,32841335000,-787812649,-353252535
4794,32841928000,-790492083,-347584014
4795,32842521000,-793190454,-341929763
4796,32843113000,-795867694,-336175778
4797,32843706000,-798566248,-330504384
4798,32844299000,-801236934,-324775164
4799,32844891000,-803898291,-319073918
4800,32845484000,-806525205,-313362611
4801,32846077000,-809158106,-307579770
4802,32846669000,-811767626,-301859857
4803,32847262000,-814401269,-296089472
4804,32847854000,-816981355,-290341973
4805,32848447000,-819566501,-284544877
4806,32849040000,-822174312,-278776076
4807,32849632000,-824726239,-272989347
4808,32850225000,-827294027,-267204320
4809,32850818000,-829847804,-261340417
4810,32851410000,-832327191,-255560715
4811,32852003000,-834899807,-249730640
4812,32852596000,-837364282,-243906092
4813,32853188000,-839879933,-238047305
4814,32853781000,-842339720,-232169884
4815,32854374000,-844851605,-226332504
4816,32854966000,-847303821,-220448866
4817,32855559000,-849738392,-214597656
4818,32856151000,-852185839,-208719492
4819,32856744000,-854650323,-202837508
4820,32857337000,-857010413,-196952218
4821,32857929000,-859394953,-191055117
4822,32858522000,-861829818,-185129311
4823,32859115000,-864178184,-179231819
4824,32859707000,-866555839,-173355423
4825,32860300000,-868896349,-167447222
4826,32860893000,-871265663,-161485306
4827,32861485000,-873584327,-155536023
4828,32862078000,-875895349,-149656417
4829,32862670000,-878174489,-143702380
4830,32863263000,-880481839,-137766336
4831,32863856000,-882774109,-131810989
4832,32864448000,-885049326,-125828582
4833,32865041000,-887319408,-119883145
4834,32865634000,-889552500,-113917989
4835,32866226000,-891777576,-107934409
4836,32866819000,-894029407,-101992637
4837,32867412000,-896227064,-96005052
4838,32868004000,-898419521,-90037777
4839,32868597000,-900585523,-84049851
4840,32869190000,-902762526,-78081072
4841,32869782000,-904917644,-72098934
4842,32870375000,-907070242,-66128190
4843,32870967000,-909171925,-60155166
4844,32871560000,-911302387,-54176816
4845,32872153000,-913418515,-48173227
4846,32872745000,-915514090,-42161547
4847,32873338000,-917625882,-36184596
4848,32873931000,-919668674,-30213622
4849,32874523000,-921760508,-24158420
4850,32875116000,-923767324,-18226794
4851,32875709000,-925829824,-12225823
4852,32876301000,-927815161,-6213943
4853,32876894000,-929824594,-232767
4854,32877486000,-931848454,5773316
4855,32878079000,-933804535,11790138
4856,32878672000,-935766204,17735702
4857,32879264000,-937720900,23766358
4858,32879857000,-939692401,29746747
4859,32880450000,-941587632,35727366
4860,32881042000,-943499435,41728180
4861,32881635000,-945383624,47727460
4862,32882228000,-947286324,53729912
4863,32882820000,-949151480,59692941
4864,32883413000,-951037291,65682552
4865,32884006000,-952877193,71687858
4866,32884598000,-954696865,77656540
4867,32885191000,-956511359,83594905
4868,32885783000,-958346793,89590611
4869,32886376000,-960142369,95589857
4870,32886969000,-961929305,101542313
4871,32887561000,-963697451,107518112
4872,32888154000,-965434331,113475551
4873,32888747000,-967202355,119432272
4874,32889339000,-968926218,125429956
4875,32889932000,-970649055,131367262
4876,32890525000,-972336352,137331020
4877,32891117000,-973996939,143257289
4878,32891710000,-975692587,149176658
4879,32892302000,-977359848,155112096
4880,32892895000,-979014827,161062174
4881,32893488000,-980673447,167013574
4882,32894080000,-982273480,172922058
4883,32894673000,-983873137,178815626
4884,32895266000,-985455831,184716600
4885,32895858000,-987069845,190641836
4886,32896451000,-988615513,196510654
4887,32897044000,-990176861,202430792
4888,32897636000,-991699048,208290602
4889,32898229000,-993256873,214180777
4890,32898822000,-994739901,220036802
4891,32899414000,-996270727,225905204
4892,32900007000,-997748037,231772833
4893,32900599000,-999209062,237611826
4894,32901192000,-1000670308,243458869
4895,32901785000,-1002103845,249315367
4896,32902377000,-1003546216,255112220
4897,32902970000,-1004953410,260942475
4898,32903563000,-1006328925,266763681
4899,32904155000,-1007723319,272531205
4900,32904748000,-1009090074,278349559
4901,32905341000,-1010459642,284137861
4902,32905933000,-1011803109,289915315
4903,32906526000,-1013136089,295649304
4904,32907118000,-1014444926,301445978
4905,32907711000,-1015762212,307197787
4906,32908304000,-1017038457,312934444
4907,32908896000,-1018311922,318647315
4908,32909489000,-1019562381,324382466
4909,32910082000,-1020801590,330064413
4910,32910674000,-1022035359,335811978
4911,32911267000,-1023285425,341491197
4912,32911860000,-1024490753,347166046
4913,32912452000,-1025678418,352838916
4914,32913045000,-1026833653,358483552
4915,32913638000,-1028008434,364168373
4916,32914230000,-1029153034,369759453
4917,32914823000,-1030284552,375384259
4918,32915415000,-1031421402,381015537
4919,32916008000,-1032525320,386587362
4920,32916601000,-1033617373,392193767
4921,32917193000,-1034661210,397739631
4922,32917786000,-1035713452,403317111
4923,32918379000,-1036775504,408868649
4924,32918971000,-1037820944,414403157
4925,32919564000,-1038826598,419952910
4926,32920157000,-1039861177,425444914
4927,32920749000,-1040847963,430947681
4928,32921342000,-1041823200,436468627
4929,32921934000,-1042763467,441912100
4930,32922527000,-1043740910,447358667
4931,32923120000,-1044649050,452779801
4932,32923712000,-1045554398,458236238
4933,32924305000,-1046453127,463670729
4934,32924898000,-1047335815,469066876
4935,32925490000,-1048226801,474413183
4936,32926083000,-1049059388,479795282
4937,32926676000,-1049929236,485169338
4938,32927268000,-1050785050,490479304
4939,32927861000,-1051591453,495841562
4940,32928454000,-1052364345,501128480
4941,32929046000,-1053167608,506434752
4942,32929639000,-1053918730,511702728
4943,32930231000,-1054693481,516938477
4944,32930824000,-1055427434,522201734
4945,32931417000,-1056164536,527451231
4946,32932009000,-1056895179,532649046
4947,32932602000,-1057567209,537860848
4948,32933195000,-1058241948,543050753
4949,32933787000,-1058913968,548214702
4950,32934380000,-1059571702,553363741
4951,32934973000,-1060206905,558467010
4952,32935565000,-1060837564,563559705
4953,32936158000,-1061482176,568688909
4954,32936750000,-1062025179,573765402
4955,32937343000,-1062617760,578803542
4956,32937936000,-1063212028,583863675
4957,32938528000,-1063743197,588879693
4958,32939121000,-1064303509,593883989
4959,32939714000,-1064839689,598902178
4960,32940306000,-1065313928,603834735
4961,32940899000,-1065833679,608793374
4962,32941492000,-1066311689,613714899
4963,32942084000,-1066736022,618636574
4964,32942677000,-1067206121,623491305
4965,32943270000,-1067633114,628395846
4966,32943862000,-1068039810,633228388
4967,32944455000,-1068426303,638082266
4968,32945047000,-1068832306,642868485
4969,32945640000,-1069235620,647695932
4970,32946233000,-1069571340,652445891
4971,32946825000,-1069908223,657202783
4972,32947418000,-1070272022,661949521
4973,32948011000,-1070546775,666634535
4974,32948603000,-1070853585,671316065
4975,32949196000,-1071155605,676031189
4976,32949789000,-1071427135,680664059
4977,32950381000,-1071684173,685281763
4978,32950974000,-1071896928,689859267
4979,32951566000,-1072142676,694462005
4980,32952159000,-1072366383,699020257
4981,32952752000,-1072550484,703552247
4982,32953344000,-1072748506,708104114
4983,32953937000,-1072889582,712564589
4984,32954530000,-1073054150,717041354
4985,32955122000,-1073193721,721504579
